,ba-m,simple-spread-chance,citizen-citizen-influence,citizen-media-influence,organizing-capacity,flint-organizing-strategy,threshold
2719,10,0.25,0.1,0.25,5,neighbors-of-neighbors,30
2720,10,0.25,0.1,0.5,1,high-degree-cit-and-media,30
2721,10,0.25,0.1,0.5,1,high-degree-citizens,30
2722,10,0.25,0.1,0.5,1,high-degree-media,30
2723,10,0.25,0.1,0.5,1,neighbors-of-neighbors,30
2724,10,0.25,0.1,0.5,5,high-degree-cit-and-media,30
2725,10,0.25,0.1,0.5,5,high-degree-citizens,30
2726,10,0.25,0.1,0.5,5,high-degree-media,30
2727,10,0.25,0.1,0.5,5,neighbors-of-neighbors,30
2728,10,0.25,0.1,0.75,1,high-degree-cit-and-media,30
2729,10,0.25,0.1,0.75,1,high-degree-citizens,30
2730,10,0.25,0.1,0.75,1,high-degree-media,30
2731,10,0.25,0.1,0.75,1,neighbors-of-neighbors,30
2732,10,0.25,0.1,0.75,5,high-degree-cit-and-media,30
2733,10,0.25,0.1,0.75,5,high-degree-citizens,30
2734,10,0.25,0.1,0.75,5,high-degree-media,30
2735,10,0.25,0.1,0.75,5,neighbors-of-neighbors,30
2736,10,0.25,0.25,0.01,1,high-degree-cit-and-media,28
2737,10,0.25,0.25,0.01,1,high-degree-citizens,30
2738,10,0.25,0.25,0.01,1,high-degree-media,29
2739,10,0.25,0.25,0.01,1,neighbors-of-neighbors,30
2740,10,0.25,0.25,0.01,5,high-degree-cit-and-media,30
2741,10,0.25,0.25,0.01,5,high-degree-citizens,30
2742,10,0.25,0.25,0.01,5,high-degree-media,28
2743,10,0.25,0.25,0.01,5,neighbors-of-neighbors,30
2744,10,0.25,0.25,0.05,1,high-degree-cit-and-media,30
2745,10,0.25,0.25,0.05,1,high-degree-citizens,29
2746,10,0.25,0.25,0.05,1,high-degree-media,30
2747,10,0.25,0.25,0.05,1,neighbors-of-neighbors,30
2748,10,0.25,0.25,0.05,5,high-degree-cit-and-media,30
2749,10,0.25,0.25,0.05,5,high-degree-citizens,30
2750,10,0.25,0.25,0.05,5,high-degree-media,30
2751,10,0.25,0.25,0.05,5,neighbors-of-neighbors,30
2752,10,0.25,0.25,0.1,1,high-degree-cit-and-media,30
2753,10,0.25,0.25,0.1,1,high-degree-citizens,30
2754,10,0.25,0.25,0.1,1,high-degree-media,30
2755,10,0.25,0.25,0.1,1,neighbors-of-neighbors,30
2756,10,0.25,0.25,0.1,5,high-degree-cit-and-media,30
2757,10,0.25,0.25,0.1,5,high-degree-citizens,30
2758,10,0.25,0.25,0.1,5,high-degree-media,30
2759,10,0.25,0.25,0.1,5,neighbors-of-neighbors,30
2760,10,0.25,0.25,0.25,1,high-degree-cit-and-media,30
2761,10,0.25,0.25,0.25,1,high-degree-citizens,30
2762,10,0.25,0.25,0.25,1,high-degree-media,30
2763,10,0.25,0.25,0.25,1,neighbors-of-neighbors,30
2764,10,0.25,0.25,0.25,5,high-degree-cit-and-media,30
2765,10,0.25,0.25,0.25,5,high-degree-citizens,30
2766,10,0.25,0.25,0.25,5,high-degree-media,30
2767,10,0.25,0.25,0.25,5,neighbors-of-neighbors,30
2768,10,0.25,0.25,0.5,1,high-degree-cit-and-media,30
2769,10,0.25,0.25,0.5,1,high-degree-citizens,29
2770,10,0.25,0.25,0.5,1,high-degree-media,30
2771,10,0.25,0.25,0.5,1,neighbors-of-neighbors,30
2772,10,0.25,0.25,0.5,5,high-degree-cit-and-media,30
2773,10,0.25,0.25,0.5,5,high-degree-citizens,30
2774,10,0.25,0.25,0.5,5,high-degree-media,30
2775,10,0.25,0.25,0.5,5,neighbors-of-neighbors,30
2776,10,0.25,0.25,0.75,1,high-degree-cit-and-media,30
2777,10,0.25,0.25,0.75,1,high-degree-citizens,30
2778,10,0.25,0.25,0.75,1,high-degree-media,30
2779,10,0.25,0.25,0.75,1,neighbors-of-neighbors,30
2780,10,0.25,0.25,0.75,5,high-degree-cit-and-media,30
2781,10,0.25,0.25,0.75,5,high-degree-citizens,30
2782,10,0.25,0.25,0.75,5,high-degree-media,30
2783,10,0.25,0.25,0.75,5,neighbors-of-neighbors,30
2784,10,0.25,0.5,0.01,1,high-degree-cit-and-media,30
2785,10,0.25,0.5,0.01,1,high-degree-citizens,30
2786,10,0.25,0.5,0.01,1,high-degree-media,30
2787,10,0.25,0.5,0.01,1,neighbors-of-neighbors,30
2788,10,0.25,0.5,0.01,5,high-degree-cit-and-media,30
2789,10,0.25,0.5,0.01,5,high-degree-citizens,30
2790,10,0.25,0.5,0.01,5,high-degree-media,25
2791,10,0.25,0.5,0.01,5,neighbors-of-neighbors,30
2792,10,0.25,0.5,0.05,1,high-degree-cit-and-media,30
2793,10,0.25,0.5,0.05,1,high-degree-citizens,29
2794,10,0.25,0.5,0.05,1,high-degree-media,27
2795,10,0.25,0.5,0.05,1,neighbors-of-neighbors,30
2796,10,0.25,0.5,0.05,5,high-degree-cit-and-media,30
2797,10,0.25,0.5,0.05,5,high-degree-citizens,30
2798,10,0.25,0.5,0.05,5,high-degree-media,29
2799,10,0.25,0.5,0.05,5,neighbors-of-neighbors,30
2800,10,0.25,0.5,0.1,1,high-degree-cit-and-media,30
2801,10,0.25,0.5,0.1,1,high-degree-citizens,30
2802,10,0.25,0.5,0.1,1,high-degree-media,30
2803,10,0.25,0.5,0.1,1,neighbors-of-neighbors,30
2804,10,0.25,0.5,0.1,5,high-degree-cit-and-media,30
2805,10,0.25,0.5,0.1,5,high-degree-citizens,30
2806,10,0.25,0.5,0.1,5,high-degree-media,30
2807,10,0.25,0.5,0.1,5,neighbors-of-neighbors,30
2808,10,0.25,0.5,0.25,1,high-degree-cit-and-media,30
2809,10,0.25,0.5,0.25,1,high-degree-citizens,30
2810,10,0.25,0.5,0.25,1,high-degree-media,30
2811,10,0.25,0.5,0.25,1,neighbors-of-neighbors,30
2812,10,0.25,0.5,0.25,5,high-degree-cit-and-media,30
2813,10,0.25,0.5,0.25,5,high-degree-citizens,30
2814,10,0.25,0.5,0.25,5,high-degree-media,30
2815,10,0.25,0.5,0.25,5,neighbors-of-neighbors,30
2816,10,0.25,0.5,0.5,1,high-degree-cit-and-media,30
2817,10,0.25,0.5,0.5,1,high-degree-citizens,30
2818,10,0.25,0.5,0.5,1,high-degree-media,30
2819,10,0.25,0.5,0.5,1,neighbors-of-neighbors,30
2820,10,0.25,0.5,0.5,5,high-degree-cit-and-media,30
2821,10,0.25,0.5,0.5,5,high-degree-citizens,30
2822,10,0.25,0.5,0.5,5,high-degree-media,30
2823,10,0.25,0.5,0.5,5,neighbors-of-neighbors,30
2824,10,0.25,0.5,0.75,1,high-degree-cit-and-media,30
2825,10,0.25,0.5,0.75,1,high-degree-citizens,30
2826,10,0.25,0.5,0.75,1,high-degree-media,30
2827,10,0.25,0.5,0.75,1,neighbors-of-neighbors,30
2828,10,0.25,0.5,0.75,5,high-degree-cit-and-media,30
2829,10,0.25,0.5,0.75,5,high-degree-citizens,30
2830,10,0.25,0.5,0.75,5,high-degree-media,30
2831,10,0.25,0.5,0.75,5,neighbors-of-neighbors,30
2832,10,0.25,0.75,0.01,1,high-degree-cit-and-media,29
2833,10,0.25,0.75,0.01,1,high-degree-citizens,30
2834,10,0.25,0.75,0.01,1,high-degree-media,26
2835,10,0.25,0.75,0.01,1,neighbors-of-neighbors,30
2836,10,0.25,0.75,0.01,5,high-degree-cit-and-media,30
2837,10,0.25,0.75,0.01,5,high-degree-citizens,30
2838,10,0.25,0.75,0.01,5,high-degree-media,28
2839,10,0.25,0.75,0.01,5,neighbors-of-neighbors,30
2840,10,0.25,0.75,0.05,1,high-degree-cit-and-media,29
2841,10,0.25,0.75,0.05,1,high-degree-citizens,30
2842,10,0.25,0.75,0.05,1,high-degree-media,30
2843,10,0.25,0.75,0.05,1,neighbors-of-neighbors,30
2844,10,0.25,0.75,0.05,5,high-degree-cit-and-media,30
2845,10,0.25,0.75,0.05,5,high-degree-citizens,30
2846,10,0.25,0.75,0.05,5,high-degree-media,29
2847,10,0.25,0.75,0.05,5,neighbors-of-neighbors,30
2848,10,0.25,0.75,0.1,1,high-degree-cit-and-media,30
2849,10,0.25,0.75,0.1,1,high-degree-citizens,30
2850,10,0.25,0.75,0.1,1,high-degree-media,30
2851,10,0.25,0.75,0.1,1,neighbors-of-neighbors,30
2852,10,0.25,0.75,0.1,5,high-degree-cit-and-media,30
2853,10,0.25,0.75,0.1,5,high-degree-citizens,30
2854,10,0.25,0.75,0.1,5,high-degree-media,30
2855,10,0.25,0.75,0.1,5,neighbors-of-neighbors,30
2856,10,0.25,0.75,0.25,1,high-degree-cit-and-media,30
2857,10,0.25,0.75,0.25,1,high-degree-citizens,30
2858,10,0.25,0.75,0.25,1,high-degree-media,30
2859,10,0.25,0.75,0.25,1,neighbors-of-neighbors,30
2860,10,0.25,0.75,0.25,5,high-degree-cit-and-media,30
2861,10,0.25,0.75,0.25,5,high-degree-citizens,30
2862,10,0.25,0.75,0.25,5,high-degree-media,30
2863,10,0.25,0.75,0.25,5,neighbors-of-neighbors,30
2864,10,0.25,0.75,0.5,1,high-degree-cit-and-media,30
2865,10,0.25,0.75,0.5,1,high-degree-citizens,30
2866,10,0.25,0.75,0.5,1,high-degree-media,30
2867,10,0.25,0.75,0.5,1,neighbors-of-neighbors,30
2868,10,0.25,0.75,0.5,5,high-degree-cit-and-media,30
2869,10,0.25,0.75,0.5,5,high-degree-citizens,30
2870,10,0.25,0.75,0.5,5,high-degree-media,30
2871,10,0.25,0.75,0.5,5,neighbors-of-neighbors,30
2872,10,0.25,0.75,0.75,1,high-degree-cit-and-media,30
2873,10,0.25,0.75,0.75,1,high-degree-citizens,30
2874,10,0.25,0.75,0.75,1,high-degree-media,30
2875,10,0.25,0.75,0.75,1,neighbors-of-neighbors,30
2876,10,0.25,0.75,0.75,5,high-degree-cit-and-media,30
2877,10,0.25,0.75,0.75,5,high-degree-citizens,30
2878,10,0.25,0.75,0.75,5,high-degree-media,30
2879,10,0.25,0.75,0.75,5,neighbors-of-neighbors,30
2880,10,0.5,0.01,0.01,1,high-degree-cit-and-media,6
2881,10,0.5,0.01,0.01,1,high-degree-citizens,5
2882,10,0.5,0.01,0.01,1,high-degree-media,6
2883,10,0.5,0.01,0.01,1,neighbors-of-neighbors,3
2884,10,0.5,0.01,0.01,5,high-degree-cit-and-media,1
2885,10,0.5,0.01,0.01,5,high-degree-citizens,3
2886,10,0.5,0.01,0.01,5,high-degree-media,7
2887,10,0.5,0.01,0.01,5,neighbors-of-neighbors,7
2888,10,0.5,0.01,0.05,1,high-degree-cit-and-media,26
2889,10,0.5,0.01,0.05,1,high-degree-citizens,30
2890,10,0.5,0.01,0.05,1,high-degree-media,27
2891,10,0.5,0.01,0.05,1,neighbors-of-neighbors,29
2892,10,0.5,0.01,0.05,5,high-degree-cit-and-media,28
2893,10,0.5,0.01,0.05,5,high-degree-citizens,28
2894,10,0.5,0.01,0.05,5,high-degree-media,30
2895,10,0.5,0.01,0.05,5,neighbors-of-neighbors,29
2896,10,0.5,0.01,0.1,1,high-degree-cit-and-media,30
2897,10,0.5,0.01,0.1,1,high-degree-citizens,30
2898,10,0.5,0.01,0.1,1,high-degree-media,30
2899,10,0.5,0.01,0.1,1,neighbors-of-neighbors,30
2900,10,0.5,0.01,0.1,5,high-degree-cit-and-media,30
2901,10,0.5,0.01,0.1,5,high-degree-citizens,30
2902,10,0.5,0.01,0.1,5,high-degree-media,30
2903,10,0.5,0.01,0.1,5,neighbors-of-neighbors,30
2904,10,0.5,0.01,0.25,1,high-degree-cit-and-media,30
2905,10,0.5,0.01,0.25,1,high-degree-citizens,30
2906,10,0.5,0.01,0.25,1,high-degree-media,30
2907,10,0.5,0.01,0.25,1,neighbors-of-neighbors,30
2908,10,0.5,0.01,0.25,5,high-degree-cit-and-media,30
2909,10,0.5,0.01,0.25,5,high-degree-citizens,30
2910,10,0.5,0.01,0.25,5,high-degree-media,30
2911,10,0.5,0.01,0.25,5,neighbors-of-neighbors,30
2912,10,0.5,0.01,0.5,1,high-degree-cit-and-media,30
2913,10,0.5,0.01,0.5,1,high-degree-citizens,30
2914,10,0.5,0.01,0.5,1,high-degree-media,30
2915,10,0.5,0.01,0.5,1,neighbors-of-neighbors,30
2916,10,0.5,0.01,0.5,5,high-degree-cit-and-media,30
2917,10,0.5,0.01,0.5,5,high-degree-citizens,30
2918,10,0.5,0.01,0.5,5,high-degree-media,30
2919,10,0.5,0.01,0.5,5,neighbors-of-neighbors,30
2920,10,0.5,0.01,0.75,1,high-degree-cit-and-media,30
2921,10,0.5,0.01,0.75,1,high-degree-citizens,30
2922,10,0.5,0.01,0.75,1,high-degree-media,30
2923,10,0.5,0.01,0.75,1,neighbors-of-neighbors,30
2924,10,0.5,0.01,0.75,5,high-degree-cit-and-media,30
2925,10,0.5,0.01,0.75,5,high-degree-citizens,30
2926,10,0.5,0.01,0.75,5,high-degree-media,30
2927,10,0.5,0.01,0.75,5,neighbors-of-neighbors,30
2928,10,0.5,0.05,0.01,1,high-degree-cit-and-media,28
2929,10,0.5,0.05,0.01,1,high-degree-citizens,25
2930,10,0.5,0.05,0.01,1,high-degree-media,24
2931,10,0.5,0.05,0.01,1,neighbors-of-neighbors,29
2932,10,0.5,0.05,0.01,5,high-degree-cit-and-media,29
2933,10,0.5,0.05,0.01,5,high-degree-citizens,29
2934,10,0.5,0.05,0.01,5,high-degree-media,28
2935,10,0.5,0.05,0.01,5,neighbors-of-neighbors,30
2936,10,0.5,0.05,0.05,1,high-degree-cit-and-media,30
2937,10,0.5,0.05,0.05,1,high-degree-citizens,30
2938,10,0.5,0.05,0.05,1,high-degree-media,29
2939,10,0.5,0.05,0.05,1,neighbors-of-neighbors,30
2940,10,0.5,0.05,0.05,5,high-degree-cit-and-media,30
2941,10,0.5,0.05,0.05,5,high-degree-citizens,29
2942,10,0.5,0.05,0.05,5,high-degree-media,30
2943,10,0.5,0.05,0.05,5,neighbors-of-neighbors,30
2944,10,0.5,0.05,0.1,1,high-degree-cit-and-media,30
2945,10,0.5,0.05,0.1,1,high-degree-citizens,30
2946,10,0.5,0.05,0.1,1,high-degree-media,30
2947,10,0.5,0.05,0.1,1,neighbors-of-neighbors,30
2948,10,0.5,0.05,0.1,5,high-degree-cit-and-media,30
2949,10,0.5,0.05,0.1,5,high-degree-citizens,30
2950,10,0.5,0.05,0.1,5,high-degree-media,30
2951,10,0.5,0.05,0.1,5,neighbors-of-neighbors,30
2952,10,0.5,0.05,0.25,1,high-degree-cit-and-media,30
2953,10,0.5,0.05,0.25,1,high-degree-citizens,30
2954,10,0.5,0.05,0.25,1,high-degree-media,29
2955,10,0.5,0.05,0.25,1,neighbors-of-neighbors,30
2956,10,0.5,0.05,0.25,5,high-degree-cit-and-media,30
2957,10,0.5,0.05,0.25,5,high-degree-citizens,30
2958,10,0.5,0.05,0.25,5,high-degree-media,30
2959,10,0.5,0.05,0.25,5,neighbors-of-neighbors,30
2960,10,0.5,0.05,0.5,1,high-degree-cit-and-media,30
2961,10,0.5,0.05,0.5,1,high-degree-citizens,30
2962,10,0.5,0.05,0.5,1,high-degree-media,30
2963,10,0.5,0.05,0.5,1,neighbors-of-neighbors,30
2964,10,0.5,0.05,0.5,5,high-degree-cit-and-media,30
2965,10,0.5,0.05,0.5,5,high-degree-citizens,30
2966,10,0.5,0.05,0.5,5,high-degree-media,30
2967,10,0.5,0.05,0.5,5,neighbors-of-neighbors,30
2968,10,0.5,0.05,0.75,1,high-degree-cit-and-media,30
2969,10,0.5,0.05,0.75,1,high-degree-citizens,30
2970,10,0.5,0.05,0.75,1,high-degree-media,30
2971,10,0.5,0.05,0.75,1,neighbors-of-neighbors,30
2972,10,0.5,0.05,0.75,5,high-degree-cit-and-media,30
2973,10,0.5,0.05,0.75,5,high-degree-citizens,30
2974,10,0.5,0.05,0.75,5,high-degree-media,30
2975,10,0.5,0.05,0.75,5,neighbors-of-neighbors,30
2976,10,0.5,0.1,0.01,1,high-degree-cit-and-media,28
2977,10,0.5,0.1,0.01,1,high-degree-citizens,29
2978,10,0.5,0.1,0.01,1,high-degree-media,27
2979,10,0.5,0.1,0.01,1,neighbors-of-neighbors,29
2980,10,0.5,0.1,0.01,5,high-degree-cit-and-media,30
2981,10,0.5,0.1,0.01,5,high-degree-citizens,30
2982,10,0.5,0.1,0.01,5,high-degree-media,30
2983,10,0.5,0.1,0.01,5,neighbors-of-neighbors,30
2984,10,0.5,0.1,0.05,1,high-degree-cit-and-media,29
2985,10,0.5,0.1,0.05,1,high-degree-citizens,30
2986,10,0.5,0.1,0.05,1,high-degree-media,30
2987,10,0.5,0.1,0.05,1,neighbors-of-neighbors,30
2988,10,0.5,0.1,0.05,5,high-degree-cit-and-media,30
2989,10,0.5,0.1,0.05,5,high-degree-citizens,30
2990,10,0.5,0.1,0.05,5,high-degree-media,30
2991,10,0.5,0.1,0.05,5,neighbors-of-neighbors,30
2992,10,0.5,0.1,0.1,1,high-degree-cit-and-media,30
2993,10,0.5,0.1,0.1,1,high-degree-citizens,30
2994,10,0.5,0.1,0.1,1,high-degree-media,30
2995,10,0.5,0.1,0.1,1,neighbors-of-neighbors,30
2996,10,0.5,0.1,0.1,5,high-degree-cit-and-media,29
2997,10,0.5,0.1,0.1,5,high-degree-citizens,30
2998,10,0.5,0.1,0.1,5,high-degree-media,30
2999,10,0.5,0.1,0.1,5,neighbors-of-neighbors,30
3000,10,0.5,0.1,0.25,1,high-degree-cit-and-media,30
3001,10,0.5,0.1,0.25,1,high-degree-citizens,30
3002,10,0.5,0.1,0.25,1,high-degree-media,30
3003,10,0.5,0.1,0.25,1,neighbors-of-neighbors,30
3004,10,0.5,0.1,0.25,5,high-degree-cit-and-media,30
3005,10,0.5,0.1,0.25,5,high-degree-citizens,30
3006,10,0.5,0.1,0.25,5,high-degree-media,30
3007,10,0.5,0.1,0.25,5,neighbors-of-neighbors,30
3008,10,0.5,0.1,0.5,1,high-degree-cit-and-media,30
3009,10,0.5,0.1,0.5,1,high-degree-citizens,30
3010,10,0.5,0.1,0.5,1,high-degree-media,30
3011,10,0.5,0.1,0.5,1,neighbors-of-neighbors,30
3012,10,0.5,0.1,0.5,5,high-degree-cit-and-media,30
3013,10,0.5,0.1,0.5,5,high-degree-citizens,30
3014,10,0.5,0.1,0.5,5,high-degree-media,30
3015,10,0.5,0.1,0.5,5,neighbors-of-neighbors,30
3016,10,0.5,0.1,0.75,1,high-degree-cit-and-media,30
3017,10,0.5,0.1,0.75,1,high-degree-citizens,30
3018,10,0.5,0.1,0.75,1,high-degree-media,30
3019,10,0.5,0.1,0.75,1,neighbors-of-neighbors,30
3020,10,0.5,0.1,0.75,5,high-degree-cit-and-media,30
3021,10,0.5,0.1,0.75,5,high-degree-citizens,30
3022,10,0.5,0.1,0.75,5,high-degree-media,30
3023,10,0.5,0.1,0.75,5,neighbors-of-neighbors,30
3024,10,0.5,0.25,0.01,1,high-degree-cit-and-media,30
3025,10,0.5,0.25,0.01,1,high-degree-citizens,30
3026,10,0.5,0.25,0.01,1,high-degree-media,29
3027,10,0.5,0.25,0.01,1,neighbors-of-neighbors,30
3028,10,0.5,0.25,0.01,5,high-degree-cit-and-media,30
3029,10,0.5,0.25,0.01,5,high-degree-citizens,30
3030,10,0.5,0.25,0.01,5,high-degree-media,30
3031,10,0.5,0.25,0.01,5,neighbors-of-neighbors,30
3032,10,0.5,0.25,0.05,1,high-degree-cit-and-media,30
3033,10,0.5,0.25,0.05,1,high-degree-citizens,30
3034,10,0.5,0.25,0.05,1,high-degree-media,30
3035,10,0.5,0.25,0.05,1,neighbors-of-neighbors,30
3036,10,0.5,0.25,0.05,5,high-degree-cit-and-media,30
3037,10,0.5,0.25,0.05,5,high-degree-citizens,30
3038,10,0.5,0.25,0.05,5,high-degree-media,29
3039,10,0.5,0.25,0.05,5,neighbors-of-neighbors,30
3040,10,0.5,0.25,0.1,1,high-degree-cit-and-media,30
3041,10,0.5,0.25,0.1,1,high-degree-citizens,30
3042,10,0.5,0.25,0.1,1,high-degree-media,30
3043,10,0.5,0.25,0.1,1,neighbors-of-neighbors,30
3044,10,0.5,0.25,0.1,5,high-degree-cit-and-media,30
3045,10,0.5,0.25,0.1,5,high-degree-citizens,30
3046,10,0.5,0.25,0.1,5,high-degree-media,30
3047,10,0.5,0.25,0.1,5,neighbors-of-neighbors,30
3048,10,0.5,0.25,0.25,1,high-degree-cit-and-media,30
3049,10,0.5,0.25,0.25,1,high-degree-citizens,30
3050,10,0.5,0.25,0.25,1,high-degree-media,30
3051,10,0.5,0.25,0.25,1,neighbors-of-neighbors,30
3052,10,0.5,0.25,0.25,5,high-degree-cit-and-media,30
3053,10,0.5,0.25,0.25,5,high-degree-citizens,30
3054,10,0.5,0.25,0.25,5,high-degree-media,30
3055,10,0.5,0.25,0.25,5,neighbors-of-neighbors,30
3056,10,0.5,0.25,0.5,1,high-degree-cit-and-media,30
3057,10,0.5,0.25,0.5,1,high-degree-citizens,30
3058,10,0.5,0.25,0.5,1,high-degree-media,30
3059,10,0.5,0.25,0.5,1,neighbors-of-neighbors,29
3060,10,0.5,0.25,0.5,5,high-degree-cit-and-media,30
3061,10,0.5,0.25,0.5,5,high-degree-citizens,30
3062,10,0.5,0.25,0.5,5,high-degree-media,30
3063,10,0.5,0.25,0.5,5,neighbors-of-neighbors,30
3064,10,0.5,0.25,0.75,1,high-degree-cit-and-media,30
3065,10,0.5,0.25,0.75,1,high-degree-citizens,30
3066,10,0.5,0.25,0.75,1,high-degree-media,30
3067,10,0.5,0.25,0.75,1,neighbors-of-neighbors,30
3068,10,0.5,0.25,0.75,5,high-degree-cit-and-media,30
3069,10,0.5,0.25,0.75,5,high-degree-citizens,30
3070,10,0.5,0.25,0.75,5,high-degree-media,30
3071,10,0.5,0.25,0.75,5,neighbors-of-neighbors,30
3072,10,0.5,0.5,0.01,1,high-degree-cit-and-media,30
3073,10,0.5,0.5,0.01,1,high-degree-citizens,30
3074,10,0.5,0.5,0.01,1,high-degree-media,29
3075,10,0.5,0.5,0.01,1,neighbors-of-neighbors,30
3076,10,0.5,0.5,0.01,5,high-degree-cit-and-media,30
3077,10,0.5,0.5,0.01,5,high-degree-citizens,30
3078,10,0.5,0.5,0.01,5,high-degree-media,29
3079,10,0.5,0.5,0.01,5,neighbors-of-neighbors,30
3080,10,0.5,0.5,0.05,1,high-degree-cit-and-media,30
3081,10,0.5,0.5,0.05,1,high-degree-citizens,30
3082,10,0.5,0.5,0.05,1,high-degree-media,30
3083,10,0.5,0.5,0.05,1,neighbors-of-neighbors,30
3084,10,0.5,0.5,0.05,5,high-degree-cit-and-media,30
3085,10,0.5,0.5,0.05,5,high-degree-citizens,30
3086,10,0.5,0.5,0.05,5,high-degree-media,30
3087,10,0.5,0.5,0.05,5,neighbors-of-neighbors,30
3088,10,0.5,0.5,0.1,1,high-degree-cit-and-media,30
3089,10,0.5,0.5,0.1,1,high-degree-citizens,30
3090,10,0.5,0.5,0.1,1,high-degree-media,30
3091,10,0.5,0.5,0.1,1,neighbors-of-neighbors,30
3092,10,0.5,0.5,0.1,5,high-degree-cit-and-media,30
3093,10,0.5,0.5,0.1,5,high-degree-citizens,30
3094,10,0.5,0.5,0.1,5,high-degree-media,30
3095,10,0.5,0.5,0.1,5,neighbors-of-neighbors,30
3096,10,0.5,0.5,0.25,1,high-degree-cit-and-media,30
3097,10,0.5,0.5,0.25,1,high-degree-citizens,30
3098,10,0.5,0.5,0.25,1,high-degree-media,30
3099,10,0.5,0.5,0.25,1,neighbors-of-neighbors,30
3100,10,0.5,0.5,0.25,5,high-degree-cit-and-media,30
3101,10,0.5,0.5,0.25,5,high-degree-citizens,30
3102,10,0.5,0.5,0.25,5,high-degree-media,30
3103,10,0.5,0.5,0.25,5,neighbors-of-neighbors,30
3104,10,0.5,0.5,0.5,1,high-degree-cit-and-media,30
3105,10,0.5,0.5,0.5,1,high-degree-citizens,30
3106,10,0.5,0.5,0.5,1,high-degree-media,30
3107,10,0.5,0.5,0.5,1,neighbors-of-neighbors,30
3108,10,0.5,0.5,0.5,5,high-degree-cit-and-media,30
3109,10,0.5,0.5,0.5,5,high-degree-citizens,30
3110,10,0.5,0.5,0.5,5,high-degree-media,30
3111,10,0.5,0.5,0.5,5,neighbors-of-neighbors,30
3112,10,0.5,0.5,0.75,1,high-degree-cit-and-media,30
3113,10,0.5,0.5,0.75,1,high-degree-citizens,30
3114,10,0.5,0.5,0.75,1,high-degree-media,30
3115,10,0.5,0.5,0.75,1,neighbors-of-neighbors,30
3116,10,0.5,0.5,0.75,5,high-degree-cit-and-media,30
3117,10,0.5,0.5,0.75,5,high-degree-citizens,30
3118,10,0.5,0.5,0.75,5,high-degree-media,30
3119,10,0.5,0.5,0.75,5,neighbors-of-neighbors,30
3120,10,0.5,0.75,0.01,1,high-degree-cit-and-media,30
3121,10,0.5,0.75,0.01,1,high-degree-citizens,30
3122,10,0.5,0.75,0.01,1,high-degree-media,29
3123,10,0.5,0.75,0.01,1,neighbors-of-neighbors,30
3124,10,0.5,0.75,0.01,5,high-degree-cit-and-media,30
3125,10,0.5,0.75,0.01,5,high-degree-citizens,30
3126,10,0.5,0.75,0.01,5,high-degree-media,29
3127,10,0.5,0.75,0.01,5,neighbors-of-neighbors,30
3128,10,0.5,0.75,0.05,1,high-degree-cit-and-media,30
3129,10,0.5,0.75,0.05,1,high-degree-citizens,30
3130,10,0.5,0.75,0.05,1,high-degree-media,30
3131,10,0.5,0.75,0.05,1,neighbors-of-neighbors,30
3132,10,0.5,0.75,0.05,5,high-degree-cit-and-media,30
3133,10,0.5,0.75,0.05,5,high-degree-citizens,30
3134,10,0.5,0.75,0.05,5,high-degree-media,30
3135,10,0.5,0.75,0.05,5,neighbors-of-neighbors,30
3136,10,0.5,0.75,0.1,1,high-degree-cit-and-media,30
3137,10,0.5,0.75,0.1,1,high-degree-citizens,30
3138,10,0.5,0.75,0.1,1,high-degree-media,30
3139,10,0.5,0.75,0.1,1,neighbors-of-neighbors,30
3140,10,0.5,0.75,0.1,5,high-degree-cit-and-media,30
3141,10,0.5,0.75,0.1,5,high-degree-citizens,30
3142,10,0.5,0.75,0.1,5,high-degree-media,30
3143,10,0.5,0.75,0.1,5,neighbors-of-neighbors,30
3144,10,0.5,0.75,0.25,1,high-degree-cit-and-media,30
3145,10,0.5,0.75,0.25,1,high-degree-citizens,30
3146,10,0.5,0.75,0.25,1,high-degree-media,30
3147,10,0.5,0.75,0.25,1,neighbors-of-neighbors,30
3148,10,0.5,0.75,0.25,5,high-degree-cit-and-media,30
3149,10,0.5,0.75,0.25,5,high-degree-citizens,30
3150,10,0.5,0.75,0.25,5,high-degree-media,30
3151,10,0.5,0.75,0.25,5,neighbors-of-neighbors,30
3152,10,0.5,0.75,0.5,1,high-degree-cit-and-media,30
3153,10,0.5,0.75,0.5,1,high-degree-citizens,30
3154,10,0.5,0.75,0.5,1,high-degree-media,30
3155,10,0.5,0.75,0.5,1,neighbors-of-neighbors,30
3156,10,0.5,0.75,0.5,5,high-degree-cit-and-media,30
3157,10,0.5,0.75,0.5,5,high-degree-citizens,30
3158,10,0.5,0.75,0.5,5,high-degree-media,30
3159,10,0.5,0.75,0.5,5,neighbors-of-neighbors,30
3160,10,0.5,0.75,0.75,1,high-degree-cit-and-media,30
3161,10,0.5,0.75,0.75,1,high-degree-citizens,30
3162,10,0.5,0.75,0.75,1,high-degree-media,30
3163,10,0.5,0.75,0.75,1,neighbors-of-neighbors,30
3164,10,0.5,0.75,0.75,5,high-degree-cit-and-media,30
3165,10,0.5,0.75,0.75,5,high-degree-citizens,30
3166,10,0.5,0.75,0.75,5,high-degree-media,30
3167,10,0.5,0.75,0.75,5,neighbors-of-neighbors,30
