,n,spread-type,simple-spread-chance,ba-m,cit-media-influence,cit-cit-influence,flint-organizing-strategy,organizing-capacity,repetition,data,run_id
35,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  0.  2.  3.  4.  5.  9. 10. 13. 24. 20. 19. 17.  7.
 15. 14. 24. 20. 28. 14.  9.  7.  6.  7.  4.  3.  2.  0.  0.  2.  3.  1.
  5.  0.  4.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.]",131
36,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  1.  0.  1.  0.  0.  1.  1.  2.  2.  5.  4.  8. 35. 26. 48.
 35. 32. 19. 18. 16.  9. 19.  3.  5.  7.  1.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.
  0.  0.  0.  0.  0.  0.]",132
37,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  2.  1.  0.  1.  1.  0.  2.  0.
  0.  1.  2.  2.  0.  0.  2.  3.  4.  2.  3.  5.  4. 12. 29. 35. 40. 22.
 25. 19. 16. 12. 10.  9.  5.  2.  2.  5.  2.  2.  1.  1.  0.  1.  0.  1.
  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.
  1.  2.  3.  1.  0.  2.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  2.  0.  0.  0.]",133
38,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  1.  0.  0.  2.  2.  1.  1.  2.  1.  1.  1.  4.  5.  3.  8.
  7. 10. 10. 14. 13. 28. 23. 21. 36. 25. 24. 17.  6.  3. 10.  3.  6.  1.
  3.  0.  0.  0.  0.  1.  1.  2.  4.  1.  1.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",134
39,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  1.  2.  3. 36. 48. 55. 33. 25. 24. 16. 15. 12.  7.
  4.  6.  1.  1.  1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  3.  0.  0.  0.  0.]",135
40,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  1.  1.  1.  2.  3.  2.  1.  2.  2.  0.  2.  1.  5.
  5.  6.  4.  4.  6.  8.  9. 10. 11. 17.  6. 12. 14. 20. 23. 22. 19. 19.
 16.  8.  5.  8.  2.  4.  1.  1.  1.  1.  1.  0.  1.  3.  1.  0.  0.  1.
  0.  2.  0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",136
41,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  1.  1.  2.  7. 26. 43. 42. 30. 23. 20. 15. 11. 12. 10.  8.  2.  4.
  3.  7.  9.  1.  3.  1.  4.  2.  4.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  0.
  1.  0.  0.  0.  2.  0.  0.  1.  0.  0.  1.  1.  1.  1.  2.  0.  1.  1.
  0.  0.  0.  1.  1.  0.]",137
42,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  1.  0.  0.  0.  0.  1.  2.  4.  9.  7.  9. 12. 17. 14.  8. 13.
  9. 10. 12.  9. 16. 15. 17. 13. 21. 10. 16.  9.  7.  4.  7.  5.  5.  2.
  1.  3.  0.  1.  6.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  1.]",138
43,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  1.  0.  1.  1.  7.  8.  6.  7.  2.  2.  2.  4.  2.  5.
  3.  3.  3.  2.  2.  1.  1.  4.  1.  4.  1.  3.  5.  5. 14. 34. 32. 28.
 19. 15. 18. 12.  9.  6.  4.  3.  2.  1.  2.  1.  0.  0.  0.  2.  0.  1.
  0.  1.  0.  0.  0.  0.  0.  1.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",139
44,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  1.  0.  0.  0.  2.  1.  2.  1.  3.  6. 16. 20.  9. 19. 20.
 21. 11.  8.  9.  9.  6.  6.  3.  8. 14. 21. 24.  7.  8.  8.  7.  2.  2.
  1.  3.  1.  3.  0.  1.  1.  1.  1.  0.  0.  2.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  1.  2.  2.  1.  3.  0.  1.  3.  1.  2.  1.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  1.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",13
45,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  2.  0.  0.  2.  4.  5. 33.
 55. 40. 38. 26. 21. 12. 14. 10.  5.  4.  5.  2.  1.  2.  3.  2.  1.  2.
  2.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  2.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",140
46,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  2.  3. 26. 50. 53.
 32. 36. 25. 17. 20. 10.  6.  4.  4.  3.  0.  2.  0.  1.  0.  1.  0.  0.
  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.
  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.]",141
47,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  2.  3.  4.  4.  6.  2.  8.  8.  8. 11. 11. 15. 22. 29. 31. 24. 24.
 20. 14.  6.  5.  8. 11.  5.  2.  1.  2.  2.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  1.  2.  2.
  0.  0.  1.  0.  0.  1.  1.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",142
48,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  2.  2.  2.  3.  0.  2. 10. 26. 37. 48. 31. 32. 22. 15. 11. 11.  5.  3.
  8.  2.  2.  1.  3.  0.  0.  0.  0.  0.  1.  1.  1.  0.  1.  0.  0.  0.
  0.  1.  1.  0.  2.  0.  3.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  2.  1.  2.  0.  1.  1.  0.  1.  1.  1.  1.  0.  1.  0.
  0.  0.  0.  0.  1.  0.]",143
49,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  0.  1.  4.  9.  6.  9.  8. 14. 30. 49. 41. 32. 21.
 20. 15.  6. 10.  6.  7.  3.  2.  3.  1.  1.  1.  1.  1.  1.  0.  0.  0.
  0.  2.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",144
50,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  1.  1.  0.  1. 27. 37. 59. 40. 33. 27. 28. 13.  8.  7.  4.  4.  3.
  2.  3.  0.  1.  1.  1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",145
51,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  1.  0.  0.  0.  0.  1. 32. 36. 54. 38. 36. 32. 15. 12. 10. 10.
  7.  4.  3.  1.  3.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0.  1.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.]",146
52,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  2.  3.  3.  8.  8. 15.  8. 14. 17. 15. 22. 22. 27.
 17. 25. 17. 10.  9.  9.  6.  7.  9.  6.  5.  2.  1.  1.  1.  1.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  2.  1.  0.  3.  0.  2.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  1.  0.  0.  1.  0.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1.  0.  1.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",147
53,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  1.  0.  0.  2.  2.  0.  0.  0.  0.  0.  2.  2.  5. 14. 24.
 30. 38. 42. 30. 21. 20.  8. 14.  5. 10.  8.  2.  3.  2.  0.  1.  1.  0.
  1.  2.  2.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  2.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",148
54,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  1.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.
  4.  4.  3.  5.  4.  4.  5.  4.  5. 17. 26. 33. 28. 36. 18. 16. 18. 18.
  7. 10.  8.  3.  3.  3.  3.  3.  2.  0.  1.  2.  1.  0.  0.  1.  1.  0.
  1.  0.  1.  1.  1.  3.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",149
55,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  1.  1. 14. 34. 50. 36. 25. 23. 20. 12. 12. 11. 15.
 10.  5.  3.  3.  5.  3.  2.  2.  2.  0.  0.  0.  2.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  0.  1.  1.  3.  2.  1.  0.  0.  1.  0.  1.  2.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",14
56,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  2.  0.  3.  4.  9.  5. 23. 41. 55. 41.
 22. 17. 10. 14. 13.  5. 12.  4.  2.  2.  0.  0.  1.  0.  1.  2.  0.  1.
  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  1.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.]",150
57,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  2.  4.  8. 12. 10. 21. 17. 31. 16. 18.  6.  6.  1.  6.  6.
  8. 10. 19. 12.  9. 15. 10. 10.  2.  4.  6.  5.  4.  2.  3.  3.  3.  4.
  3.  2.  2.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",151
58,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  2.  4.  6. 14. 20.
 26. 19. 26. 16. 12.  7. 13.  6.  5.  6.  2.  1.  5.  4.  1.  2.  1.  7.
 21. 11. 15.  6.  5.  8.  4.  5.  4.  4.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",152
59,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  0.  1.  1.  1.  4.  2.  1.  1.  5. 11. 21. 17. 25.
 23. 27. 13. 20. 24. 22. 10. 15. 14.  8.  9.  3.  3.  2.  2.  3.  1.  1.
  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  1.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  1.]",153
60,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  1.  0.  1.  1.  3. 23. 46. 43. 42. 33. 31. 22. 13.  8.  5.  5.
  7.  2.  2.  0.  2.  2.  0.  0.  0.  1.  1.  2.  4.  2.  0.  0.  2.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",154
61,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1. 21. 32. 34. 35. 31. 23. 30. 24. 16. 12.  9.  7.  5.  5.  0.
  1.  2.  1.  0.  1.  1.  2.  0.  0.  0.  0.  1.  0.  0.  1.  1.  1.  0.
  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.
  0.  0.  0.  0.  1.  0.]",155
62,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  1.  0.  1.  3.  2.  1.  0.  2.  1.  4.  4.  9.  6.  7. 14. 13. 21.
 17. 12. 13. 11. 11. 15. 17. 24. 20. 10.  7. 10.  7.  4.  2.  3.  1.  3.
  2.  2.  4.  0.  4.  3.  1.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  1.  1.  1.  1.  1.
  1.  0.  0.  2.  0.  0.]",156
63,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  0.  2.  3.  2.  1.
 22. 26. 30. 34. 35. 32. 24. 17. 15. 11. 12.  3.  3.  3.  4.  4.  2.  0.
  0.  0.  5.  0.  1.  1.  2.  3.  2.  1.  1.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",157
64,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  1.  0.  0.  1.  5. 11. 14. 35. 38. 50. 44. 32. 18. 16. 14.  9.  3.
  1.  3.  4.  0.  2.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  2.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.]",158
65,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  0.  0.  1.  3.  2.  5.  0.  2.  2.  2. 16. 41. 53. 53.
 29. 27. 13. 12.  7.  4.  4.  4.  4.  3.  0.  3.  1.  0.  0.  1.  0.  1.
  1.  0.  0.  0.  1.  0.  0.  1.  1.  3.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",159
66,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0.
  0.  0.  1.  0.  2.  4.  3.  7.  5. 21. 34. 49. 42. 30. 21. 16. 15. 13.
 10.  3.  4.  6.  3.  2.  2.  1.  2.  0.  0.  1.  2.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",15
67,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  1.  3.  7.  7. 10. 13. 12. 11. 12. 13. 13.  7.  8. 22. 44.
 32. 29. 10.  8.  9.  2.  8.  2.  3.  1.  0.  2.  0.  1.  1.  0.  0.  0.
  0.  1.  1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  3.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  1.  0.  0.  1.  0.
  0.  1.  1.  0.  0.  0.]",160
68,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  1.  0.  1.  4. 10. 24. 30. 30. 20. 23. 12. 15. 22. 22. 17. 17.
 13.  9.  4.  7.  6.  2.  1.  5.  3.  0.  1.  1.  0.  0.  0.  0.  2.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",161
69,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,1,0,"[ 0.  0.  0.  0.  1.  1.  4.  7. 12. 16. 16. 14. 15. 13. 11. 10. 14. 12.
 17. 12.  8.  6.  5.  7. 16. 16. 17.  5.  6.  6.  2.  4.  2.  1.  2.  1.
  1.  1.  1.  2.  1.  2.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  1.  1.  2.  2.  0.  0.  2.  1.  2.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",162
