,n,spread-type,simple-spread-chance,graph-type,ba-m,organizing-capacity,organizing-strategy,repetition,data
912,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,2,"[0. 0. 0. 0. 0. 3. 0. 1. 2. 2. 1. 2. 2. 2. 5. 6. 2. 6. 4. 5. 6. 7. 2. 4.
 5. 5. 3. 3. 4. 5. 4. 7. 2. 3. 4. 3. 6. 4. 6. 3. 0. 3. 4. 1. 3. 8. 4. 8.
 4. 6. 3. 1. 5. 2. 0. 4. 3. 8. 2. 4. 1. 4. 2. 1. 1. 5. 0. 3. 3. 3. 5. 2.
 2. 1. 1. 1. 2. 2. 1. 3. 2. 2. 2. 1. 1. 3. 2. 0. 1. 1. 0. 0. 3. 2. 2. 2.
 0. 0. 1. 0. 0. 0. 2. 1. 0. 0. 0. 1. 2. 1. 1. 1. 0. 1. 0. 2. 1. 0. 1. 1.
 1. 2. 0. 0. 1. 1. 0. 1. 2. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2.
 0. 0. 1. 0. 0. 0. 0. 2. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0.
 2. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 2. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
913,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,2,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 4. 3. 3. 1. 3. 2. 1. 4. 4. 4. 2. 3. 4. 3. 4.
 4. 1. 4. 7. 4. 1. 5. 4. 4. 3. 3. 4. 6. 3. 4. 6. 2. 3. 5. 3. 5. 3. 6. 5.
 1. 3. 4. 1. 3. 3. 2. 1. 2. 4. 3. 7. 1. 3. 2. 1. 2. 2. 4. 2. 2. 3. 3. 1.
 3. 1. 3. 0. 2. 2. 4. 2. 0. 3. 3. 2. 0. 4. 4. 1. 4. 0. 0. 3. 2. 0. 1. 4.
 1. 2. 4. 2. 1. 0. 2. 0. 1. 2. 2. 0. 0. 1. 0. 2. 0. 1. 0. 0. 0. 3. 3. 3.
 1. 3. 0. 0. 2. 1. 2. 0. 3. 3. 0. 1. 0. 0. 0. 1. 1. 0. 0. 2. 1. 0. 0. 1.
 2. 0. 1. 0. 1. 0. 0. 3. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 2. 0. 0. 0. 0. 0. 0. 4. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 2. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
914,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,2,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 2. 1. 0. 2.
 1. 0. 2. 4. 4. 7. 6. 6. 4. 4. 2. 7. 1. 4. 1. 6. 5. 4. 5. 4. 4. 3. 9. 3.
 1. 4. 2. 2. 3. 5. 7. 5. 9. 6. 1. 4. 4. 7. 4. 9. 4. 3. 2. 1. 4. 5. 5. 3.
 1. 4. 2. 2. 4. 2. 2. 2. 1. 0. 2. 1. 2. 3. 1. 6. 1. 1. 2. 4. 3. 1. 2. 1.
 2. 2. 0. 1. 2. 3. 1. 2. 0. 2. 2. 2. 3. 1. 2. 2. 0. 0. 1. 0. 4. 0. 3. 2.
 3. 0. 3. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 2. 1. 0. 1. 1. 0. 2. 0. 0. 1.
 1. 0. 1. 0. 0. 1. 1. 2. 1. 0. 0. 0. 1. 0. 1. 2. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
915,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,3,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.
  2.  2.  5.  4.  1.  6.  7.  9.  6.  5.  7.  3. 10. 10.  6.  5.  6.  9.
  5.  9.  3.  4.  2.  3.  8.  6.  3.  3.  0.  4.  3.  7.  1.  4.  3.  2.
  2.  2.  3.  2.  4.  5.  1.  3.  1.  2.  4.  2.  8.  1.  1.  0.  5.  2.
  2.  3.  2.  1.  1.  0.  4.  0.  3.  2.  1.  0.  1.  0.  1.  2.  2.  1.
  0.  2.  2.  0.  2.  0.  1.  3.  2.  1.  2.  0.  2.  2.  2.  0.  1.  1.
  1.  1.  0.  2.  0.  2.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  1.
  0.  1.  0.  0.  0.  0.  3.  1.  1.  2.  2.  0.  1.  3.  0.  2.  0.  0.
  0.  0.  1.  0.  2.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  1.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  1.  0.  2.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.]"
916,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,3,"[0. 0. 0. 1. 0. 2. 3. 1. 1. 3. 0. 2. 1. 0. 1. 1. 0. 2. 1. 1. 2. 4. 4. 2.
 1. 5. 6. 5. 3. 4. 2. 4. 5. 8. 5. 1. 2. 5. 1. 2. 4. 5. 3. 4. 3. 2. 5. 4.
 5. 3. 1. 2. 1. 4. 0. 6. 4. 1. 3. 2. 2. 5. 2. 5. 3. 2. 3. 1. 4. 1. 4. 3.
 2. 4. 1. 2. 2. 3. 0. 2. 1. 2. 2. 1. 2. 4. 1. 1. 1. 3. 3. 1. 2. 2. 1. 1.
 3. 2. 0. 1. 1. 1. 0. 2. 3. 3. 1. 2. 1. 2. 0. 1. 0. 0. 1. 0. 2. 0. 1. 2.
 0. 1. 1. 4. 2. 2. 1. 0. 2. 0. 1. 0. 1. 1. 2. 1. 0. 0. 1. 2. 1. 0. 1. 1.
 1. 0. 1. 0. 1. 0. 2. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 2. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1.
 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]"
917,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,3,"[0. 0. 0. 0. 1. 1. 3. 2. 1. 3. 1. 4. 2. 3. 1. 6. 3. 5. 0. 1. 2. 2. 2. 5.
 1. 4. 0. 1. 3. 6. 1. 5. 7. 2. 2. 4. 2. 1. 3. 2. 5. 8. 8. 4. 4. 2. 6. 6.
 5. 1. 0. 2. 3. 4. 2. 1. 5. 5. 3. 4. 2. 5. 0. 1. 3. 5. 2. 1. 4. 0. 3. 2.
 1. 2. 1. 1. 1. 2. 2. 4. 0. 1. 0. 3. 3. 4. 3. 1. 1. 1. 0. 2. 0. 2. 1. 1.
 1. 0. 3. 4. 0. 2. 0. 2. 1. 1. 3. 0. 1. 0. 2. 2. 0. 0. 0. 0. 2. 1. 0. 0.
 0. 3. 1. 1. 0. 2. 0. 2. 2. 1. 0. 2. 2. 1. 1. 1. 1. 2. 4. 0. 0. 2. 2. 0.
 1. 0. 0. 1. 0. 0. 0. 0. 0. 2. 0. 1. 0. 0. 1. 0. 3. 0. 0. 0. 1. 1. 0. 2.
 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
918,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,3,"[0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 6. 0. 1. 2. 2. 2. 6. 1. 3. 1.
 2. 1. 5. 1. 3. 4. 6. 6. 2. 0. 4. 4. 1. 0. 1. 4. 1. 5. 3. 3. 4. 2. 2. 7.
 6. 3. 3. 2. 2. 0. 3. 1. 5. 3. 1. 5. 3. 5. 4. 2. 1. 4. 3. 2. 1. 2. 2. 2.
 2. 2. 2. 3. 1. 1. 1. 4. 3. 1. 1. 3. 2. 2. 3. 1. 3. 4. 0. 1. 1. 1. 3. 2.
 1. 4. 2. 4. 0. 1. 0. 1. 2. 3. 1. 2. 1. 1. 1. 0. 1. 1. 1. 2. 3. 1. 1. 0.
 0. 4. 2. 0. 2. 1. 1. 1. 2. 3. 1. 1. 0. 0. 1. 1. 2. 0. 0. 0. 1. 2. 1. 0.
 0. 2. 0. 1. 0. 1. 1. 2. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 2.
 2. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 1. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
919,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,3,"[0. 1. 0. 1. 1. 2. 3. 4. 3. 6. 4. 5. 8. 2. 2. 3. 6. 8. 4. 7. 4. 6. 6. 5.
 5. 3. 2. 4. 2. 4. 0. 0. 4. 2. 2. 2. 2. 4. 3. 1. 6. 1. 3. 4. 7. 2. 3. 2.
 4. 3. 3. 5. 5. 3. 1. 1. 2. 0. 0. 2. 3. 2. 3. 2. 1. 3. 4. 0. 2. 4. 4. 1.
 2. 0. 0. 3. 1. 2. 4. 3. 2. 2. 3. 1. 0. 2. 2. 1. 1. 1. 2. 0. 1. 2. 1. 1.
 2. 2. 1. 0. 0. 1. 2. 1. 0. 0. 1. 0. 1. 3. 1. 0. 1. 0. 0. 2. 0. 1. 2. 2.
 4. 1. 0. 0. 1. 0. 0. 0. 2. 0. 1. 1. 1. 0. 0. 0. 2. 0. 0. 2. 0. 0. 1. 0.
 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 2. 0. 1. 2. 1. 0. 0. 1. 1. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 1. 2. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.
 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]"
920,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,4,"[ 0.  0.  2.  1.  0.  4.  7.  6.  9.  6.  5.  6.  9.  7.  6.  6. 11.  2.
 11.  7.  4.  4.  3.  4.  0.  4.  1.  0.  3.  3.  2.  6.  6.  3.  2.  3.
  5.  3.  2.  4.  3.  3.  1.  7.  8.  5.  3.  3.  2.  5.  2.  5.  3.  1.
  3.  2.  2.  2.  3.  0.  2.  2.  1.  1.  3.  1.  2.  1.  2.  2.  3.  3.
  0.  1.  3.  0.  1.  0.  1.  3.  3.  0.  0.  3.  2.  0.  3.  1.  1.  0.
  1.  0.  0.  1.  0.  0.  0.  0.  2.  3.  3.  0.  1.  1.  0.  1.  0.  0.
  1.  2.  1.  0.  1.  1.  2.  1.  1.  0.  2.  3.  0.  1.  0.  0.  0.  0.
  2.  0.  2.  0.  0.  0.  0.  1.  0.  0.  2.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
921,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,4,"[0. 2. 0. 3. 2. 1. 1. 1. 0. 2. 3. 3. 3. 4. 1. 4. 0. 1. 2. 4. 3. 4. 5. 3.
 7. 3. 5. 4. 5. 5. 3. 6. 1. 8. 3. 2. 3. 4. 4. 4. 4. 6. 2. 8. 4. 6. 5. 4.
 3. 3. 5. 4. 2. 3. 3. 4. 6. 0. 0. 5. 1. 4. 1. 2. 2. 0. 1. 1. 1. 2. 2. 2.
 3. 1. 3. 1. 2. 0. 1. 6. 4. 1. 3. 0. 1. 3. 1. 2. 1. 2. 4. 0. 1. 3. 2. 0.
 0. 2. 1. 1. 0. 6. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0.
 0. 1. 0. 1. 0. 2. 1. 2. 1. 0. 0. 0. 0. 1. 0. 0. 0. 3. 1. 0. 0. 0. 0. 0.
 0. 2. 0. 0. 0. 1. 1. 0. 2. 0. 1. 1. 3. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
922,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,4,"[0. 0. 0. 0. 1. 3. 0. 1. 2. 1. 0. 2. 2. 2. 5. 0. 4. 6. 7. 7. 1. 7. 5. 4.
 5. 3. 4. 1. 7. 5. 3. 3. 4. 5. 4. 6. 5. 6. 2. 6. 1. 2. 1. 3. 5. 3. 3. 1.
 4. 4. 4. 3. 2. 3. 1. 5. 2. 2. 3. 2. 4. 1. 2. 2. 1. 3. 0. 5. 0. 1. 0. 3.
 3. 1. 1. 0. 0. 0. 1. 3. 5. 0. 3. 1. 0. 1. 2. 0. 1. 2. 1. 1. 1. 2. 1. 0.
 1. 0. 0. 2. 3. 3. 3. 0. 2. 1. 1. 0. 1. 0. 1. 1. 0. 1. 1. 2. 1. 4. 0. 0.
 2. 2. 0. 0. 2. 1. 0. 0. 1. 1. 0. 3. 3. 1. 1. 3. 1. 0. 0. 0. 1. 1. 1. 0.
 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 2. 0. 1. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 2. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 2.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2.
 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
923,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,4,"[0. 1. 1. 2. 0. 4. 4. 1. 3. 1. 1. 3. 2. 3. 3. 0. 1. 5. 3. 8. 5. 3. 7. 2.
 4. 2. 4. 2. 6. 3. 2. 4. 3. 4. 4. 6. 6. 0. 9. 6. 2. 5. 3. 2. 2. 6. 3. 5.
 0. 6. 3. 3. 3. 4. 3. 0. 2. 2. 1. 2. 3. 6. 3. 2. 0. 3. 2. 6. 0. 1. 2. 5.
 4. 3. 7. 5. 1. 1. 3. 0. 1. 0. 1. 0. 3. 0. 0. 1. 1. 2. 1. 0. 0. 1. 2. 1.
 1. 1. 1. 1. 0. 0. 0. 1. 0. 2. 1. 0. 0. 0. 0. 0. 4. 1. 1. 1. 0. 0. 2. 1.
 1. 2. 0. 1. 0. 0. 0. 1. 3. 1. 2. 1. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 1.
 1. 0. 0. 0. 0. 1. 0. 0. 0. 2. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]"
924,300,simple,0.05,barabasi-albert,10,1,neighbors-of-neighbors,4,"[0. 0. 0. 1. 6. 7. 7. 1. 6. 8. 3. 8. 8. 7. 5. 3. 8. 7. 2. 1. 6. 3. 3. 0.
 4. 3. 3. 1. 2. 3. 2. 6. 5. 2. 2. 5. 5. 4. 2. 1. 0. 0. 4. 3. 3. 1. 2. 2.
 5. 3. 0. 3. 3. 4. 1. 2. 5. 4. 1. 3. 2. 3. 2. 4. 4. 4. 4. 1. 3. 4. 7. 0.
 0. 0. 3. 1. 1. 2. 0. 1. 2. 1. 0. 0. 3. 2. 1. 0. 1. 2. 3. 1. 3. 1. 0. 0.
 4. 0. 1. 0. 1. 1. 2. 1. 0. 0. 1. 0. 0. 2. 0. 0. 0. 1. 0. 4. 0. 1. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 1. 0. 0.
 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 2. 1. 0. 1. 0. 1. 1.
 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
925,300,simple,0.05,barabasi-albert,10,1,high-degree-media,0,"[ 0.  0.  2.  2.  1.  3.  2.  4.  5.  4.  4.  9.  4.  3.  5.  6. 11.  6.
  5.  5.  6.  3.  5.  3.  6.  6.  6.  3.  8.  5.  5.  3.  7.  4.  2.  5.
  5.  8.  4.  6.  5.  1.  2.  1.  0.  3.  4.  3.  1.  2.  2.  1.  2.  3.
  3.  4.  4.  3.  2.  5.  0.  3.  1.  2.  1.  2.  0.  1.  0.  0.  2.  2.
  0.  2.  0.  1.  0.  3.  1.  2.  0.  0.  0.  1.  0.  0.  1.  1.  1.  1.
  2.  0.  2.  0.  0.  2.  2.  1.  0.  2.  1.  0.  1.  0.  1.  2.  1.  1.
  0.  0.  1.  1.  1.  0.  1.  0.  2.  1.  1.  0.  0.  2.  3.  0.  0.  1.
  2.  2.  0.  1.  1.  0.  0.  0.  0.  0.  2.  0.  1.  2.  0.  0.  1.  0.
  0.  2.  0.  2.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
