,n,spread-type,simple-spread-chance,graph-type,ba-m,cit-media-influence,cit-cit-influence,organizing-capacity,organizing-strategy,data
10,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  1.  3.  3.  3.  4.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.
  1.  3.  3.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  7.  7.  7.  7.  0.  1.  2.
  2.  3.  0.  1.  5.  5.  5.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  0.
  1.  1.  1.  1.  1.  1.  1.  2.  9.  5.  5.  8.  8.  8.  0.  1.  7.  7.
  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  7.  7.  7. 11.  0.  0.
  0.  0.  0.  9.  9.  9. 13. 13.  0.  0.  0.  0.  0.  4.  4.  4.  4.  4.
  0.  0.  0.  0.  0.  1.  3.  7.  7.  7.  2.  2.  2.  7. 14.  0.  3.  8.
  8.  8.  1.  3.  3.  3.  4.  0.  0.  0.  2.  9.  0.  1.  1.  1.  1.  0.
  3.  5.  8. 10.  0.  1.  3.  3.  3.  4.  4.  9.  9.  9.  5.  5.  5. 12.
 12.  0.  0.  5.  5.  5.  0.  2.  2.  3.  3.  0.  0.  0.  0.  0.  0.  2.
  2.  2.  2.  0.  3.  9. 13. 19.  0.  0.  2.  2.  2.  0.  0.  7.  7.  9.
  3.  3.  6.  6.  6.  5.  5.  7.  7.  9.  6.  9. 13. 13. 15.  0.  1.  1.
  1.  2.  0.  2.  6. 12. 17.  0.  2.  3.  3.  4.  6.  9. 12. 12. 12.  0.
  0.  0.  1.  6.  0.  4.  4.  6.  9.  3.  6.  8.  8.  8.  1.  2.  3.  4.
  5.  1.  1.  1.  2.  5.  0.  5.  6.  7.  8.  4.  4. 11. 15. 15.  1.  1.
  1.  1.  1.  0.  1.  1.  1.  2.  1.  1.  1.  2.]"
11,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  0.  3.  4.  5.  5.  1.  1.  4.  5.  5.  0.  1.  2.  3.  4.  0.  2.
  3.  5.  6.  2.  3.  4.  5.  6.  1.  1.  1.  3.  4.  0.  0.  0.  1.  1.
  1.  1.  2.  2.  3.  0.  0.  1.  1.  1.  1.  2.  3.  3.  3.  0.  0.  0.
  1.  7.  0.  0.  0.  2.  3.  0.  1.  2.  2.  5.  1.  3.  3.  3.  3.  2.
  2.  2.  5.  5.  0.  1.  1.  1.  8.  2.  2.  9. 10. 10.  0.  1.  1.  1.
  5.  0.  1.  3.  3.  3.  0.  0.  0.  0.  1.  0.  1.  2.  5.  6.  0.  1.
  1.  1.  2.  1.  2.  2.  2.  2.  0.  0.  0.  1.  1.  0.  0.  7. 14. 14.
  2.  2.  4.  4.  6.  1.  7.  7.  7.  7.  1.  1.  7. 11. 11.  4.  8.  9.
 11. 12.  1.  1.  2.  2.  5.  0.  1.  1.  1.  6.  3.  3.  5.  5.  7.  1.
  1.  1.  2.  2.  1.  5.  7.  7.  7.  0.  0.  1.  6.  6.  2.  2.  3.  4.
  5.  0.  7.  8. 11. 11.  4.  4.  6. 10. 10.  0.  2.  2.  7. 11.  0.  4.
  4.  5.  5.  1.  2.  5.  9. 11.  1.  2.  2.  5.  5.  5.  6.  6. 13. 13.
  1.  1.  1.  1.  6.  1.  1.  1.  1.  3.  2.  2.  2.  4.  7.  4.  4.  4.
  7.  9.  4.  4.  4.  5.  7.  0.  3.  3.  3.  8.  0.  2.  3.  3.  3.  1.
  1.  1.  2.  5.  1.  4.  4.  4.  9.  0.  0.  2.  2.  2.  1.  3.  4.  4.
  5.  1.  5.  8.  8. 13.  5.  6.  9. 11. 15.  2.  2.  5.  9.  9.  2.  5.
 11. 13. 14.  2.  3.  8.  9. 10.  0.  0.  0.  0.]"
12,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  1.  2.  2.  2.  5.  0.  0.  1.  2.  2.  0.  0.  0.  0.  0.  0.  1.
  2.  2.  3.  0.  3.  3.  3. 10.  1.  1.  2.  2.  2.  2.  2.  3.  9. 15.
  1.  1.  1.  1.  2.  0.  1.  1.  1.  1.  1.  2.  3.  3.  7.  4.  4.  4.
  4.  4.  0.  3.  4.  4.  7.  0.  0.  1.  2.  2.  1.  1.  1.  1.  4.  0.
  0.  0.  1.  4.  0.  0.  0.  1.  1.  0.  0.  3. 19. 19.  1.  6.  6.  7.
  7.  0.  3.  5.  6.  6.  0.  0.  4.  4.  4.  1.  7.  7.  7.  7.  0.  0.
  0.  3.  6.  5.  5.  5.  5.  5.  0.  3.  7.  7. 10.  1.  1.  1.  2.  3.
  1.  7.  7.  7. 10.  4.  4.  4.  4.  4.  0.  1.  1.  1.  1.  0.  3.  3.
  6.  9.  4.  5.  5.  6. 10.  0.  0.  1.  1.  1.  0.  0.  1.  2.  5.  1.
  2.  3.  5. 11.  1.  1.  6.  6.  8.  0.  7. 11. 16. 17.  0.  3.  4.  4.
  4.  0.  0.  0.  2.  5.  1.  3.  3.  5.  8.  0.  3.  6.  7.  9.  1.  1.
  1.  1.  3.  0.  0.  0.  4.  4.  5.  7.  7. 12. 15.  0.  1.  6.  6.  9.
  1.  1.  2.  2.  2.  0.  2.  4.  8.  8.  1.  5.  5.  5.  7.  2.  3.  3.
  4.  4.  5.  6.  9. 10. 12.  0.  2. 10. 13. 16.  0.  3.  3.  3.  3.  0.
  0.  1.  1.  1.  3.  3.  3.  9. 10.  0.  2.  2.  3.  3.  1.  5. 11. 14.
 19.  2.  2.  3.  6.  6.  0.  3.  4.  6.  6.  1.  7.  7.  9.  9.  0.  0.
  0.  0.  0.  0.  1.  2.  3.  3.  2.  6.  6.  7.]"
13,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  1.  1.  2.  2.  3.  0.  1.  1.  1.  4.  1.  2.  7.  8. 10.  0.  0.
  2.  2.  3.  1.  1.  1.  3.  3.  2.  2.  2.  2.  4.  3.  3.  3.  5.  6.
  1.  2.  2.  2.  2.  2.  2.  2.  3.  3.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  3.  5.  5.  5.  5.  1.  2.  5.  5.  5.  0.  0.  2.  3.  3.  0.
  0.  0.  0.  1.  2.  2.  3.  3.  5.  0.  0.  0.  0.  0.  1.  4.  4.  4.
  4.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  4.  4.  7.  8.  8.  0.  0.
  0.  0.  0.  3.  3.  3.  3.  5.  1.  2.  3.  3.  7.  0.  0.  0.  0.  0.
  4.  4.  5.  6.  6.  0.  5.  5.  5.  7.  2.  2.  2.  3.  3.  0.  0.  0.
  2.  2.  1.  2.  2.  2.  2.  0.  0.  2.  2.  3.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  1.  2.  2.  3.  3.  3.  6. 11. 11. 11. 11.  1.  1.  2.  3.
  9.  0.  1.  6.  6.  6.  0.  1.  2.  2.  3.  0.  0.  0.  0.  1.  0.  0.
  1.  1.  1.  0.  4.  7.  7. 13.  6. 10. 10. 10. 10.  3.  3.  3.  3.  5.
  4.  7.  8.  8. 10.  3.  5.  5.  6.  9.  0.  1.  3.  5.  5.  2.  3.  3.
  3.  4.  0.  4.  4.  4.  6.  0.  5.  5.  6.  7.  0.  0.  1.  1.  3.  0.
  3.  4.  4.  4.  2.  5.  9.  9.  9.  6.  6.  6.  7.  8.  0.  3.  4.  5.
  5.  3.  9.  9. 11. 13.  0.  6.  8.  8.  8.  0.  3.  4.  5.  5.  6.  6.
  6.  6.  6.  3.  3.  7.  7.  8.  3.  6.  7.  7.]"
14,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  0.  0.  0.  0.  0.  0.  2.  2.  2.  2.  1.  1.  1.  1.  1.  0.  0.
  0.  1.  1.  0.  0.  0.  0.  1.  1.  1.  1.  2.  2.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  2.  2.  2.  4.  0.  1.  1.  1.  1.  1.  8.  9.
  9.  9.  1.  1.  2.  2. 10.  4.  4.  4.  7.  7.  0.  0.  1.  1.  1.  0.
  0.  0.  0.  0.  2.  2. 10. 10. 10.  0.  0.  8.  8.  8.  7.  8.  8.  9.
  9.  2.  2.  2.  2.  2.  0.  6.  6.  6.  9.  0.  1.  1.  1.  1.  0.  0.
  0.  0.  1.  0.  0.  6.  6.  6.  0.  0.  0.  0.  8.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  6.  6.  6.  0.  0.  0.  3.  3.  0.  0.  3.
  3.  3.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  8.  8.  8.  8.  8.  0.
  0.  7.  7.  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  1.  2.  2.  2.
  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  3.  3.  3.  3.  0.  0.
  0.  0.  0.  2.  2.  2.  2.  3.  0.  0.  0.  0.  0.  0.  0.  0.  6.  6.
  0.  1.  1.  1.  1.  0.  0.  2.  2.  2.  3.  3.  3.  3.  3.  1.  1.  6.
  6.  6.  0.  4.  5.  5.  6.  0.  0.  0.  0.  0.  1.  1.  1.  1.  2.  0.
  2.  2.  2. 13.  0.  5.  5.  5.  5.  0.  0.  0.  0.  1.  0.  0.  0.  5.
  5.  0.  1.  2.  2.  2.  0.  0.  0.  0.  0.  0.  0.  3.  5.  5.  2.  2.
  2.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  4.]"
15,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  1.  2.  3.  4.  4.  0.  0.  2.  3.  3.  0.  0.  1.  1.  2.  0.  0.
  1.  2.  3.  1.  2.  2.  2.  2.  0.  0.  0.  1.  1.  0.  1.  1.  1.  3.
  0.  0.  0.  0.  1.  0.  0.  1.  2.  3.  1.  1.  2.  4.  4.  0.  1.  2.
  2.  4.  2.  2.  2.  2.  2.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  2.
  2.  3.  3.  6.  0.  2.  2.  2.  2.  1.  1.  1.  1.  1.  0.  0.  0.  0.
  0.  0.  2.  3.  3.  3.  2.  2.  2.  2.  7.  0.  0.  0.  0.  1.  0.  0.
  1.  1.  1.  0.  0.  0.  4.  4.  1.  1.  1.  1.  1.  0.  0.  0.  0.  1.
  0.  0.  1.  4.  4.  0.  0.  1.  1.  1.  0.  1.  1.  1.  6.  3.  3.  8.
  8.  9.  0.  7.  7.  7.  7.  1.  1.  1.  1.  1.  2.  3. 14. 16. 16.  0.
  7. 13. 13. 13.  0.  1.  1.  2. 18.  6.  6. 13. 13. 13.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  1.  1.  1.  3.  9.  9.  2.  3.  8. 12. 16.  1.  1.
  7. 13. 14.  0.  0.  0.  1.  2.  0.  0.  0.  0.  5.  3.  3. 10. 13. 13.
  0.  1.  4.  5.  6.  8.  9. 10. 10. 13.  0.  1.  3.  9.  9.  0.  1.  5.
  7.  8.  2.  2.  2.  2.  2.  0.  3.  5.  5. 13.  0.  0.  4.  4.  8.  3.
  4.  4.  6.  8.  0.  3.  4.  4.  4.  4.  6.  7.  7.  7.  0.  0.  4.  4.
  5.  2.  3.  9. 12. 13.  0.  0.  0.  9. 15.  0.  0.  0.  0.  0.  4.  4.
  6.  9. 11.  0.  3.  3.  4.  7.  0.  0.  0.  1.]"
16,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  1.  3.  5.  5.  5.  1. 10. 10. 11. 11.  1.  2.  3.  4.  4.  1.  1.
  2.  3.  4.  0.  0.  1.  2.  3.  1.  1.  1.  1.  2.  1.  1.  1.  1.  1.
  0.  0.  2.  2.  3.  0.  0.  1.  3.  3.  0.  0.  1.  1.  1.  9.  9.  9.
  9.  9. 11. 11. 11. 12. 12.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  1.  7.  8.  9.  9. 13.  1.  2.  3.  4.  4.  0.  7.  7.  7.
  7.  2.  2.  2.  3.  3.  0.  1.  2.  2.  2.  0.  0.  2.  2.  3.  1.  6.
  6.  9. 11.  0.  1.  1.  1.  1.  1.  2.  2.  2.  7.  0.  0.  0.  0.  0.
  0.  0.  8. 12. 12.  4.  5.  6.  7.  8.  0.  5.  5.  5.  5.  1.  6.  7.
 13. 13.  0.  0.  2.  2.  2.  1.  1.  1.  1.  2.  0.  4.  4.  6.  6.  1.
  1.  1.  1.  1.  5.  9. 13. 13. 14.  6. 10. 10. 12. 12.  2.  4.  4.  4.
  6.  0.  1.  1.  7.  7.  0.  0.  0.  2.  3.  1.  1.  2.  2.  2.  0.  0.
  0. 10. 13.  5.  5.  5.  5.  6.  0.  3.  4.  4.  9.  2.  4.  6.  9. 10.
  0.  1.  1.  1.  1.  4.  6.  6.  6.  6.  0.  1.  3.  3.  4.  4.  4.  5.
  7.  7.  0.  4.  5.  7.  7.  0.  0.  0.  0.  2.  1.  1.  3.  3.  9.  0.
  0.  6.  6.  7.  1.  3.  3.  3.  3.  0.  1.  3.  5.  6.  2.  3.  3.  3.
  5.  2.  2.  5.  6. 10.  1.  1.  1.  1.  1.  0.  4.  5.  6.  7.  0.  1.
  1.  1.  2.  3.  4.  4.  4.  7.  4.  5.  6.  7.]"
17,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  1.  2.  6.  6.  7.  3.  3.  6.  6.  7.  3.  6.  7. 11. 11.  1.  3.
  3.  4.  5.  0.  1.  2.  2.  3.  1.  1.  4.  6.  8.  2.  3.  5.  6.  7.
  0.  1.  3.  6.  8.  1.  1.  1.  1.  3.  0.  2.  4.  6.  7.  0.  1.  1.
  3.  6.  2.  7.  7. 13. 13.  2.  2.  3.  7.  7.  4.  6.  8. 10. 16.  2.
  2.  3.  4.  5.  1.  3.  5.  5.  9.  2.  3.  5.  7.  7.  0.  0.  0.  6.
  9.  1.  1.  1.  1.  2.  2.  3.  3.  5.  9.  0.  1.  1.  1.  3.  1.  3.
  6.  6.  8.  2.  2.  9.  9.  9.  0.  0.  8.  9. 10.  2.  5. 13. 15. 15.
  0.  0.  0.  0.  1.  0.  0.  2.  2.  2.  4.  9.  9. 10. 10.  0.  0.  1.
 12. 13.  0.  0.  4.  4.  9.  1.  6.  7. 14. 14.  3. 10. 10. 12. 12.  1.
  1.  1.  4.  7.  0.  1.  1.  2.  5.  1.  2.  2.  7.  7.  0.  2.  2.  2.
  4.  0.  0.  0.  1.  1.  1.  2.  2.  5.  8.  1.  2.  5.  5.  5.  0.  2.
  4.  6.  7.  4.  4.  4.  7.  8.  0.  2.  3.  7. 11.  2.  2.  5.  8. 10.
  0.  0.  4.  7.  8.  0.  1.  1.  1.  1.  1.  1.  2.  2.  2.  0.  2.  5.
  5.  5.  0.  0.  1.  5.  6.  0.  1.  1.  1.  1.  0.  0.  4.  5.  7.  7.
  9. 10. 12. 13.  1.  3.  4.  5.  5.  0.  2.  6.  6.  6.  1.  3.  7.  9.
 16.  2.  2.  2.  3.  3.  2.  3.  3.  4.  4.  0.  3.  3.  4.  7.  0.  0.
  2.  3.  7.  1.  1.  2.  2.  4.  2.  2.  2.  2.]"
18,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-media,"[ 0.  0.  1.  1.  2.  2.  2.  4.  4.  7.  7.  1.  4.  4.  4.  5.  0.  1.
  3.  5.  8.  1.  8.  9.  9.  9.  0.  0.  0.  0.  1.  0.  4.  5.  6.  6.
  1.  1.  2.  2.  3.  3.  4.  4.  4.  6.  4.  4.  4.  4.  4.  0.  2.  2.
  2.  3.  1.  3.  4.  4.  4.  0.  0.  1.  1.  1.  6.  6.  6.  6.  6.  7.
 10. 10. 13. 15.  5.  5.  7.  7.  7.  4.  5.  6.  6.  6.  1.  1.  3.  4.
  4.  4.  5.  6. 10. 10.  5.  5.  5.  5.  6.  0.  0.  3.  3.  3.  1.  4.
  7.  7. 10.  0.  1.  1.  1.  1.  1.  1.  6.  6. 10.  1.  4.  5. 10. 14.
  0.  0.  3.  8.  8.  1.  1.  1.  5.  6.  0.  0.  3.  3.  3.  1.  1.  2.
  3.  3.  2.  2.  3.  5. 17.  0.  0.  7.  7. 12.  5.  5.  5.  6.  7.  0.
  2.  2.  5.  5.  0.  0.  0.  3.  4.  2.  2.  2.  2.  6.  1.  1.  4. 12.
 12.  5.  5.  5.  7.  9.  3.  6.  9. 13. 13.  0.  0.  1.  1.  5.  0.  0.
  1.  1.  1.  0.  1.  4.  4.  7.  0.  0.  4.  4. 12. 10. 10. 10. 14. 15.
  3.  3.  5.  6.  7.  0.  0.  0.  1.  2.  3.  6.  7.  9. 12.  0.  0.  5.
  7. 11.  1.  2.  3.  4.  4.  2.  2.  2.  5.  6.  0.  3.  6.  6.  6.  0.
  1.  5.  7.  7.  0.  1.  2.  2.  3.  1.  3.  4.  4.  5.  0.  2.  3.  3.
  3.  0.  1.  4.  4.  6.  1.  1.  4.  4.  4.  2.  2.  4.  6.  6.  1.  2.
  2.  2.  3.  0.  7.  8.  8. 13.  0.  1.  1.  1.]"
19,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-citizens,"[ 0.  2.  4.  5.  7.  9.  1.  3.  4.  6.  6.  0.  0.  1.  2.  4.  2.  3.
  6.  6.  7.  1.  3.  3.  3.  4.  1.  1.  2.  3.  3.  2.  3.  3.  3.  3.
  2.  2.  5.  6.  8.  0.  1.  1.  2.  2.  1.  2.  3. 13. 13.  0.  0.  0.
  0.  1.  1.  2.  2.  2.  3.  2.  2.  5.  5.  5.  1.  1.  1.  1.  1.  0.
  1.  2.  8.  8.  0.  1.  2.  2.  2.  0.  3.  3.  3.  3.  2.  2.  2.  3.
  4.  1.  1.  1.  3.  3.  0.  1.  1.  2.  2.  0.  0.  1.  2.  2.  0.  0.
  2.  3.  3.  1.  1.  2.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  2.  3.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  2.  2.  2.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.
  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  2.  2.  0.  0.  0.  0.
  0.  0.  1.  1.  1.  1.  0.  1.  1.  4.  4.  0.  0.  6. 10. 11.  0.  1.
  4.  4.  4.  0.  0.  1.  1.  4.  0.  1.  1.  2.  2.  0.  1.  1.  4.  4.
  0.  0.  2.  2.  3.  1.  1.  1.  2.  2.  2.  4.  4.  4.  4.  0.  3.  3.
  4.  5.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.
  0.  0.  1.  2.  4.  4.  4.  4.  5.  0.  0.  3.  3.  4.  0.  0.  3.  3.
  3.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.  1.  5.  7.  8.  1.  5.
  7.  7.  7.  3.  3.  4.  4.  5.  2.  2.  2.  2.]"
20,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-citizens,"[0. 1. 1. 1. 2. 5. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 6. 6. 8. 8. 8. 1. 2. 2.
 3. 3. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 4. 4. 1. 1. 1. 1. 1. 0. 2. 3. 3. 3. 0.
 0. 0. 0. 1. 0. 1. 2. 2. 2. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 3. 4. 5. 0. 3. 3. 3. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2.
 4. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 0. 2. 4. 4. 4. 2. 2. 2.
 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1.
 1. 1. 1. 2. 2. 2. 3. 4. 1. 1. 2. 2. 2. 0. 0. 0. 0. 2. 1. 1. 1. 2. 3. 0.
 0. 1. 1. 1. 0. 1. 1. 1. 2. 0. 0. 0. 1. 1. 0. 2. 2. 2. 2. 1. 1. 1. 1. 1.
 0. 1. 2. 6. 6. 1. 1. 1. 4. 5. 0. 1. 1. 1. 2. 0. 2. 2. 4. 5. 0. 0. 0. 3.
 4. 3. 3. 3. 3. 3. 0. 2. 4. 7. 7. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.]"
21,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-citizens,"[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 2.
 2. 2. 0. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 2. 2. 0. 1.
 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 2. 0.
 0. 2. 3. 4. 0. 0. 0. 0. 1. 2. 2. 2. 2. 2. 3. 3. 3. 3. 3. 0. 0. 0. 1. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 4. 4.
 7. 1. 1. 1. 2. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 6. 6.
 6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 0. 0. 1. 1. 7. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0.
 0. 3. 5. 5. 1. 1. 1. 1. 1. 1. 3. 6. 6. 6. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 1.
 2. 1. 1. 3. 3. 3. 0. 0. 0. 0. 0. 0. 1. 3. 3. 3. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 3. 3. 3. 3. 5. 0. 1. 1. 1. 1. 2. 3.
 3. 5. 5. 0. 0. 0. 1. 6. 0. 1. 1. 1.]"
22,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-citizens,"[ 0.  3.  6.  6.  7.  8.  1.  2.  3.  4.  5.  2.  2.  4.  6.  7.  1.  1.
  2.  4.  5.  0.  1.  1.  3.  4.  0.  0.  0.  0.  2.  1.  2.  2.  2.  2.
  0.  0.  2.  4. 10.  2.  4.  4.  4.  5.  1.  1.  2.  3.  4.  0.  0.  0.
  5.  7.  3.  4.  4.  6.  6.  0.  0.  2.  2.  6.  0.  0.  0.  3.  3.  0.
  2.  4.  5.  5.  2.  3.  3.  4.  5.  1.  2.  2.  3.  3.  0.  3.  4.  5.
  5.  0.  1.  2.  6.  8.  0.  0.  0.  0.  1.  0.  2.  2.  2.  3.  0.  0.
  0.  2.  6.  0.  2.  3.  3.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  1.  1.  1.  1.  0.  1.  1.  2.  4.  0.  0.  0.  3.  3.  1.  2.  3.
  3.  3.  0.  0.  0.  1.  2.  0.  0.  0.  0.  3.  0.  0.  1.  2.  3.  0.
  0.  0.  2.  2.  0.  2.  2.  4.  4.  1.  4.  5.  6.  7.  1.  1.  1.  2.
  2.  2.  2.  4.  5.  5.  0.  2.  5.  5.  9.  0.  2.  3.  4.  4.  0.  0.
  0.  1.  1.  0.  1.  2.  4.  4.  0.  0.  0.  0.  0.  1.  1.  1.  1.  2.
  2.  2.  2.  3.  4.  0.  0.  0.  0.  0.  1.  1.  2.  2.  3.  0.  0.  0.
  0.  1.  0.  0.  5.  5.  5.  0.  0.  0.  0.  0.  1.  1.  2.  2.  2.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  3.  4.  4.  5.  0.  2.  2.  2.
  2.  1.  1.  1.  2.  2.  0.  1.  1.  3.  3.  0.  1.  1.  1.  1.  0.  0.
  0.  1.  1.  0.  0.  0.  1.  5.  0.  0.  0.  0.]"
23,500,simple,0.1,barabasi-albert,3,0.25,0.25,1,high-degree-citizens,"[0. 2. 2. 3. 3. 3. 1. 1. 1. 1. 2. 1. 3. 3. 5. 5. 0. 1. 2. 3. 4. 0. 1. 4.
 4. 4. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 5. 5. 5. 7. 0. 6. 6. 6. 6. 0. 1.
 4. 4. 4. 1. 3. 3. 3. 4. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 1. 2. 2. 2. 0.
 2. 2. 2. 2. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 2. 2. 2. 2. 3. 3. 3. 6. 6.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 6. 6. 6. 6. 6. 0. 0. 0. 0. 1. 0. 0. 1. 1.
 1. 0. 1. 2. 3. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 2. 3. 3. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 4. 4. 4. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 3. 3. 3. 0. 1. 1. 1. 1. 0. 1. 1. 1. 4. 0.
 0. 0. 1. 6. 0. 0. 0. 0. 0. 0. 1. 4. 4. 4. 0. 0. 0. 0. 1. 2. 3. 3. 3. 5.
 0. 1. 1. 1. 2. 1. 2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 1. 2. 2. 0. 1. 1. 1.
 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 3. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.
 0. 4. 6. 0. 0. 0. 0. 0. 0. 2. 2. 6.]"
